modelo,snapshot,modo,item_id,bloque,formato,principio,limpieza,repeticion,valor,estado_parseo,error,respuesta_cruda,timestamp
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_T,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,7,4,ok,,"SCORE: 4
REASON: Maximizing total good matters, but it can overlook individual rights and needs.",2026-06-30T18:08:52.144135+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_T,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,8,5,ok,,"SCORE: 5
REASON: Maximizing overall welfare matters, but fairness should also consider individual needs and entitlements.",2026-06-30T18:09:00.988365+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_T,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,9,5,ok,,"SCORE: 5
REASON: Maximizing overall good matters, but fairness also requires respecting individual claims and needs.",2026-06-30T18:09:06.544804+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,0,4,ok,,"SCORE: 4
REASON: Maximizing total good matters, but it can be unfair if it ignores needs, effort, and individual claims.",2026-06-30T18:09:11.212642+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,1,5,ok,,"SCORE: 5
REASON: Promoting overall welfare is important, but fairness also requires attention to need, contribution, and individual claims.",2026-06-30T18:09:15.692008+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,2,5,ok,,"SCORE: 5
REASON: Promoting overall welfare is important, but fairness also requires attention to needs, rights, and contributions.",2026-06-30T18:09:23.097624+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,3,4,ok,,"SCORE: 4
REASON: Maximizing total good is important but can overlook individual needs and fairness.",2026-06-30T18:09:28.916731+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,4,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness also requires attention to rights, needs, and equity.",2026-06-30T18:09:33.861636+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,5,4,ok,,"SCORE: 4
REASON: Maximizing overall good matters, but fairness also requires attention to needs, rights, and contributions.",2026-06-30T18:09:38.210602+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,6,4,ok,,"SCORE: 4
REASON: Maximizing total good matters, but fairness should also consider individual needs and entitlements.",2026-06-30T18:09:44.892849+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,7,5,ok,,"SCORE: 5
REASON: Maximizing total good is important, but fairness also depends on needs, rights, and desert.",2026-06-30T18:09:48.929636+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,8,5,ok,,"SCORE: 5
REASON: Maximizing overall good is valuable, but it can overlook fairness to individuals.",2026-06-30T18:09:53.197350+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_G,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,9,4,ok,,"SCORE: 4
REASON: Maximizing total good matters, but it can be unfair if it overlooks individual needs and deserved claims.",2026-06-30T18:09:58.276690+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,0,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness also requires attention to rights, needs, and desert.",2026-06-30T18:10:04.800381+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,1,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness should also consider rights, needs, and effort.",2026-06-30T18:10:12.802521+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,2,4,ok,,"SCORE: 4
REASON: Maximizing total good is important, but fairness also requires considering individual claims and circumstances.",2026-06-30T18:10:27.337218+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,3,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but it should not completely override effort, contribution, or need.",2026-06-30T18:10:32.983085+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,4,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness also requires attention to individual rights, needs, and desert.",2026-06-30T18:10:44.002335+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,5,5,ok,,"SCORE: 5
REASON: Maximizing overall good matters, but fairness also requires attention to individual claims and circumstances.",2026-06-30T18:10:49.849768+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,6,5,ok,,"SCORE: 5
REASON: Maximizing overall well-being is important, but fairness should also consider need, contribution, and rights.",2026-06-30T18:10:56.523825+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,7,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness should also consider merit and need.",2026-06-30T18:11:04.958201+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,8,6,ok,,"SCORE: 6
REASON: Maximizing overall good is generally fair, though it can overlook individual desert and needs.",2026-06-30T18:11:09.575128+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_W,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,9,5,ok,,"SCORE: 5
REASON: Maximizing overall good is important, but fairness should also consider effort, contribution, and need.",2026-06-30T18:11:15.613634+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: Maximizing total good matters, but assigning status without regard to merit, contribution, or need can be unfair.",2026-06-30T18:11:21.051052+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,1,4,ok,,"SCORE: 4
REASON: Maximizing total good matters, but it can overlook individual desert, effort, and needs.",2026-06-30T18:11:27.989436+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,2,3,ok,,"SCORE: 3
REASON: It aims at overall welfare but unfairly treats individual status as a tool rather than reflecting merit, contribution, or need.",2026-06-30T18:11:32.688073+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,3,2,ok,,"SCORE: 2
REASON: It seems unfair to base status mainly on aggregate outcomes while ignoring individual merit and needs.",2026-06-30T18:11:36.882946+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,4,3,ok,,"SCORE: 3
REASON: It may promote welfare but can unfairly subordinate individuals to aggregate outcomes.",2026-06-30T18:11:40.499028+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: It may promote overall welfare but can unfairly ignore individual merit, effort, and needs.",2026-06-30T18:11:45.414464+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,6,3,ok,,"SCORE: 3
REASON: Maximizing total good matters, but status should not ignore merit, contribution, and individual dignity.",2026-06-30T18:11:52.054299+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,7,3,ok,,"SCORE: 3
REASON: Maximizing total good matters, but status based mainly on aggregate outcomes can ignore individual fairness.",2026-06-30T18:12:03.373924+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: Maximizing total good matters, but status allocation that ignores merit, contribution, and need can be unfair.",2026-06-30T18:12:08.233091+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Utilit_S,A_declarado_cdjs_largo,escala,bienestar_utilitario,control_o_aparte,9,4,ok,,"SCORE: 4
REASON: Maximizing overall good matters, but status should also reflect individual merit and dignity.",2026-06-30T18:12:13.381887+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: It respects individual freedom but allows widespread mistreatment and exclusion.",2026-06-30T18:12:19.727398+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,3,ok,,"SCORE: 3
REASON: It protects basic freedoms but permits severe social mistreatment without remedy.",2026-06-30T18:12:23.203979+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,4,ok,,"SCORE: 4
REASON: Freedom of association matters, but allowing universal poor treatment can produce serious unfairness.",2026-06-30T18:12:28.572836+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,3,ok,,"SCORE: 3
REASON: It protects basic freedoms but allows severe social mistreatment without recourse.",2026-06-30T18:12:34.103396+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,4,ok,,"SCORE: 4
REASON: Freedom matters, but unrestricted social mistreatment can create unfair outcomes.",2026-06-30T18:12:37.331528+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: It protects freedom but permits severe social mistreatment without safeguards.",2026-06-30T18:12:42.745059+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,4,ok,,"SCORE: 4
REASON: Freedom of association is fair, but severe social mistreatment can still be unjust.",2026-06-30T18:12:46.447239+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,3,ok,,"SCORE: 3
REASON: It respects personal freedom but allows severe social mistreatment without protection.",2026-06-30T18:12:52.258059+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: Freedom of choice matters, but unrestricted social mistreatment can create unfair exclusion.",2026-06-30T18:12:59.359981+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_T,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,4,ok,,"SCORE: 4
REASON: It respects personal freedom but allows severe social exclusion.",2026-06-30T18:13:04.279358+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: Freedom of exchange matters, but no guarantees or limits can leave basic needs unmet.",2026-06-30T18:13:11.050405+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,3,ok,,"SCORE: 3
REASON: Voluntary exchange is fair in some ways, but no basic guarantees or limits can leave severe unmet needs.",2026-06-30T18:13:16.336057+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,4,ok,,"SCORE: 4
REASON: It respects individual freedom but provides no safeguards against deprivation or extreme inequality.",2026-06-30T18:13:20.451354+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,4,ok,,"SCORE: 4
REASON: It respects individual choice but can leave severe unmet needs and inequality.",2026-06-30T18:13:23.725545+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,3,ok,,"SCORE: 3
REASON: It respects voluntary exchange but offers no protection against severe deprivation or inequality.",2026-06-30T18:13:33.868998+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: No guaranteed minimum can leave people without basic goods or services.",2026-06-30T18:13:37.536186+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,3,ok,,"SCORE: 3
REASON: It allows freedom but risks severe deprivation and inequality without any guaranteed minimum.",2026-06-30T18:13:46.049955+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,4,ok,,"SCORE: 4
REASON: It respects individual freedom but allows severe unmet needs and inequality.",2026-06-30T18:13:49.096604+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: Voluntary exchange has some fairness, but no basic guarantees or limits can leave people unjustly deprived.",2026-06-30T18:13:54.828858+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_G,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,3,ok,,"SCORE: 3
REASON: It respects voluntary ownership but permits severe unmet needs and inequality.",2026-06-30T18:13:58.705960+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,4,ok,,"SCORE: 4
REASON: It respects voluntary exchange but can leave basic needs unmet and inequalities unchecked.",2026-06-30T18:14:05.411373+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,3,ok,,"SCORE: 3
REASON: It protects voluntary exchange but leaves people without basic guarantees.",2026-06-30T18:14:09.318344+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,4,ok,,"SCORE: 4
REASON: Voluntary exchange is fair in principle, but no basic guarantees can leave people unfairly deprived.",2026-06-30T18:14:14.347244+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,4,ok,,"SCORE: 4
REASON: Voluntary acquisition seems fair, but no guarantees or limits can allow severe hardship and inequality.",2026-06-30T18:14:19.101449+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,4,ok,,"SCORE: 4
REASON: It is fair in respecting free choice but may be unfair by leaving some people with too little.",2026-06-30T18:14:22.860376+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: It respects voluntary exchange but allows severe deprivation and inequality.",2026-06-30T18:14:27.316458+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,4,ok,,"SCORE: 4
REASON: It respects voluntary exchange but offers no protection against severe deprivation or inequality.",2026-06-30T18:14:32.222888+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,4,ok,,"SCORE: 4
REASON: It respects voluntary exchange but lacks protections against deprivation and extreme inequality.",2026-06-30T18:14:37.440313+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: It respects freedom but offers no protection against severe inequality or need.",2026-06-30T18:14:40.769148+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_W,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,4,ok,,"SCORE: 4
REASON: Voluntary exchange is procedurally fair, but no guarantees can leave serious unmet needs and inequality.",2026-06-30T18:14:45.980529+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,0,3,ok,,"SCORE: 3
REASON: Freedom of esteem matters, but denying any minimum social respect can leave people unfairly marginalized.",2026-06-30T18:14:56.522367+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,1,3,ok,,"SCORE: 3
REASON: Free evaluation has some fairness, but denying everyone a basic level of social respect seems unfair.",2026-06-30T18:15:00.838907+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,2,4,ok,,"SCORE: 4
REASON: Free social evaluation has some fairness, but no baseline respect or inclusion can leave people unjustly marginalized.",2026-06-30T18:15:07.099903+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,3,3,ok,,"SCORE: 3
REASON: Free evaluation has value, but denying everyone even minimal social regard is unfair.",2026-06-30T18:15:12.648454+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,4,3,ok,,"SCORE: 3
REASON: Free social evaluation has some legitimacy, but denying any minimum social respect is unfair.",2026-06-30T18:15:23.447297+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,5,3,ok,,"SCORE: 3
REASON: Free social judgment is important, but denying everyone a basic minimum of dignity or status seems unfair.",2026-06-30T18:15:29.364096+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,6,3,ok,,"SCORE: 3
REASON: Free choice matters, but everyone should be assured basic social respect.",2026-06-30T18:15:34.298124+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,7,3,ok,,"SCORE: 3
REASON: Free social judgment has some fairness, but denying everyone even minimal positive status is unfair.",2026-06-30T18:15:39.915954+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,8,3,ok,,"SCORE: 3
REASON: Free social evaluation has value, but no minimum dignity or status protection seems unfair.",2026-06-30T18:15:43.668028+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Libert_S,A_declarado_cdjs_largo,escala,libertario,control_o_aparte,9,3,ok,,"SCORE: 3
REASON: Free evaluation matters, but denying any minimum dignity or status is unfair.",2026-06-30T18:15:47.317328+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,6,ok,,"SCORE: 6
REASON: Meeting needs is fair, though strict need alone may overlook other relevant factors.",2026-06-30T18:15:51.854640+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,6,ok,,"SCORE: 6
REASON: Allocating treatment by need is generally fair, though it may overlook other relevant factors.",2026-06-30T18:15:56.133099+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,7,ok,,"SCORE: 7
REASON: Matching treatment exactly to personal needs is very fair.",2026-06-30T18:15:59.824702+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,7,ok,,"SCORE: 7
REASON: Treating people according to their actual needs is very fair.",2026-06-30T18:16:03.416808+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,7,ok,,"SCORE: 7
REASON: Treating people according to their needs is very fair.",2026-06-30T18:16:06.640397+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,7,ok,,"SCORE: 7
REASON: Meeting each person's needs without excess or shortfall is very fair.",2026-06-30T18:16:10.336830+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,7,ok,,"SCORE: 7
REASON: Allocating treatment according to need ensures everyone receives appropriate support.",2026-06-30T18:16:13.862436+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,6,ok,,"SCORE: 6
REASON: Treating people according to their needs is generally fair, though strict need alone may miss other relevant factors.",2026-06-30T18:16:17.533850+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,6,ok,,"SCORE: 6
REASON: Allocating treatment by genuine need is generally fair, though it may overlook other relevant factors.",2026-06-30T18:16:23.248606+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_T,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,6,ok,,"SCORE: 6
REASON: Allocating treatment according to need is generally fair, though it may overlook other relevant factors.",2026-06-30T18:16:26.404290+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is fair, though strict need-only allocation may ignore preferences and contributions.",2026-06-30T18:16:30.287427+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,6,ok,,"SCORE: 6
REASON: Meeting everyone's needs is fair, though strict limits may ignore personal choice and contribution.",2026-06-30T18:16:34.902728+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is highly fair, though strict limits may reduce personal freedom.",2026-06-30T18:16:39.673796+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is very fair, though strict limits may ignore preferences and autonomy.",2026-06-30T18:16:43.804174+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is fair, though strictly denying non-necessities may be overly restrictive.",2026-06-30T18:16:47.633537+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,6,ok,,"SCORE: 6
REASON: Ensuring everyone receives what they need is fair, though strict need-only allocation may ignore personal choice.",2026-06-30T18:16:52.465223+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,6,6,ok,,"SCORE: 6
REASON: Allocating goods and services by need is generally fair, though strict limits may ignore preferences.",2026-06-30T18:16:56.325950+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,7,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is highly fair, though strict limits on non-needs may be too rigid.",2026-06-30T18:17:00.869854+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,8,6,ok,,"SCORE: 6
REASON: Need-based allocation is broadly fair, though strict limits may ignore preferences and contributions.",2026-06-30T18:17:04.153896+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_G,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,9,6,ok,,"SCORE: 6
REASON: Meeting everyone's needs is fair, though forbidding any non-necessary goods seems overly restrictive.",2026-06-30T18:17:08.496108+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,0,6,ok,,"SCORE: 6
REASON: Ensuring everyone’s needs are met is fair, though strict limits beyond need may ignore other legitimate factors.",2026-06-30T18:17:11.650847+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,1,5,ok,,"SCORE: 5
REASON: Ensuring needs are met is fair, but strict limits can overlook effort and choice.",2026-06-30T18:17:16.602122+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,2,6,ok,,"SCORE: 6
REASON: Ensuring everyone’s needs are met is highly fair, though strict limits may overlook effort or contribution.",2026-06-30T18:17:20.395339+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,3,6,ok,,"SCORE: 6
REASON: Meeting everyone’s needs is fair, though strict limits above need may overlook contribution and choice.",2026-06-30T18:17:23.868206+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,4,6,ok,,"SCORE: 6
REASON: Ensuring everyone’s needs are met is fair, though a strict cap can ignore effort and choice.",2026-06-30T18:17:30.240137+00:00
gpt-5.5,gpt-5.5-2026-04-23,high,CDJS_Person_W,A_declarado_cdjs_largo,escala,necesidad_personal,control_necesidad,5,5,ok,,"SCORE: 5
REASON: Ensuring everyone’s needs are met is fair, but strictly preventing anyone from having more than they need may ignore effort and choice.",2026-06-30T18:17:35.453988+00:00
