run,modelo,situacion,set_id,repeticion,orden,perfil_1,perfil_2,perfil_3,estado_parseo,monto_1,monto_2,monto_3,share_1,share_2,share_3,nota,error_api,cruda
20260722_191602,deepseek-v4-pro,trabajo,52,7,102,anos=8;dedic=2;desemp=3;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=2,anos=16;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=2,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,52,8,120,anos=8;dedic=2;desemp=3;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=2,ok,5400,5400,7200,0.3,0.3,0.4,suma=18000,,"AMOUNTS: 5400, 5400, 7200"
20260722_191602,deepseek-v4-pro,trabajo,52,9,210,anos=16;dedic=2;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=2,anos=8;dedic=2;desemp=3;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=1;salud=2,ok,4500,5500,8000,0.25,0.3055555555555556,0.4444444444444444,suma=18000,,"AMOUNTS: 4500, 5500, 8000"
20260722_191602,deepseek-v4-pro,trabajo,53,0,102,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,9000,4500,4500,0.5,0.25,0.25,suma=18000,,"AMOUNTS: 9000, 4500, 4500"
20260722_191602,deepseek-v4-pro,trabajo,53,1,201,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,5000,4000,9000,0.2777777777777778,0.2222222222222222,0.5,suma=18000,,"AMOUNTS: 5000, 4000, 9000"
20260722_191602,deepseek-v4-pro,trabajo,53,2,210,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,4000,10000,4000,0.2222222222222222,0.5555555555555556,0.2222222222222222,suma=18000,,"AMOUNTS: 4000, 10000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,53,3,012,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,4000,10000,4000,0.2222222222222222,0.5555555555555556,0.2222222222222222,suma=18000,,"AMOUNTS: 4000, 10000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,53,4,021,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,3000,4000,11000,0.16666666666666666,0.2222222222222222,0.6111111111111112,suma=18000,,"AMOUNTS: 3000, 4000, 11000"
20260722_191602,deepseek-v4-pro,trabajo,53,5,102,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,9000,4500,4500,0.5,0.25,0.25,suma=18000,,"AMOUNTS: 9000, 4500, 4500"
20260722_191602,deepseek-v4-pro,trabajo,53,6,021,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,10000,4500,3500,0.5555555555555556,0.25,0.19444444444444445,suma=18000,,"AMOUNTS: 10000, 4500, 3500"
20260722_191602,deepseek-v4-pro,trabajo,53,7,102,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,9000,4500,4500,0.5,0.25,0.25,suma=18000,,"AMOUNTS: 9000, 4500, 4500"
20260722_191602,deepseek-v4-pro,trabajo,53,8,210,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,ok,5000,10000,3000,0.2777777777777778,0.5555555555555556,0.16666666666666666,suma=18000,,"AMOUNTS: 5000, 10000, 3000"
20260722_191602,deepseek-v4-pro,trabajo,53,9,021,anos=8;dedic=1;desemp=2;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=2;salud=1,anos=8;dedic=1;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=3;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,4000,5000,9000,0.2222222222222222,0.2777777777777778,0.5,suma=18000,,"AMOUNTS: 4000, 5000, 9000"
20260722_191602,deepseek-v4-pro,trabajo,54,0,012,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,54,1,012,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,7500,5500,5000,0.4166666666666667,0.3055555555555556,0.2777777777777778,suma=18000,,"AMOUNTS: 7500, 5500, 5000"
20260722_191602,deepseek-v4-pro,trabajo,54,2,021,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,6000,5000,7000,0.3333333333333333,0.2777777777777778,0.3888888888888889,suma=18000,,"AMOUNTS: 6000, 5000, 7000"
20260722_191602,deepseek-v4-pro,trabajo,54,3,210,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,6000,5000,7000,0.3333333333333333,0.2777777777777778,0.3888888888888889,suma=18000,,"AMOUNTS: 6000, 5000, 7000"
20260722_191602,deepseek-v4-pro,trabajo,54,4,201,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,6000,6500,5500,0.3333333333333333,0.3611111111111111,0.3055555555555556,suma=18000,,"AMOUNTS: 6000, 6500, 5500"
20260722_191602,deepseek-v4-pro,trabajo,54,5,210,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,5000,6000,7000,0.2777777777777778,0.3333333333333333,0.3888888888888889,suma=18000,,"AMOUNTS: 5000, 6000, 7000"
20260722_191602,deepseek-v4-pro,trabajo,54,6,012,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,5500,6500,6000,0.3055555555555556,0.3611111111111111,0.3333333333333333,suma=18000,,"AMOUNTS: 5500, 6500, 6000"
20260722_191602,deepseek-v4-pro,trabajo,54,7,012,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,error,,,,,,,0 numeros,,
20260722_191602,deepseek-v4-pro,trabajo,54,8,012,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,ok,7000,5000,6000,0.3888888888888889,0.2777777777777778,0.3333333333333333,suma=18000,,"AMOUNTS: 7000, 5000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,54,9,210,anos=16;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=16;dedic=2;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=3;desemp=2;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=2;salud=2,ok,6000,5000,7000,0.3333333333333333,0.2777777777777778,0.3888888888888889,suma=18000,,"AMOUNTS: 6000, 5000, 7000"
20260722_191602,deepseek-v4-pro,trabajo,55,0,201,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,5000,8000,5000,0.2777777777777778,0.4444444444444444,0.2777777777777778,suma=18000,,"AMOUNTS: 5000, 8000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,55,1,102,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,5000,10000,3000,0.2777777777777778,0.5555555555555556,0.16666666666666666,suma=18000,,"AMOUNTS: 5000, 10000, 3000"
20260722_191602,deepseek-v4-pro,trabajo,55,2,012,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,55,3,201,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,ok,5000,9000,4000,0.2777777777777778,0.5,0.2222222222222222,suma=18000,,"AMOUNTS: 5000, 9000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,55,4,012,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,9000,4000,5000,0.5,0.2222222222222222,0.2777777777777778,suma=18000,,"AMOUNTS: 9000, 4000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,55,5,120,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,ok,4500,5500,8000,0.25,0.3055555555555556,0.4444444444444444,suma=18000,,"AMOUNTS: 4500, 5500, 8000"
20260722_191602,deepseek-v4-pro,trabajo,55,6,012,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,8000,4000,6000,0.4444444444444444,0.2222222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 8000, 4000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,55,7,102,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,4000,9000,5000,0.2222222222222222,0.5,0.2777777777777778,suma=18000,,"AMOUNTS: 4000, 9000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,55,8,102,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,4292,8695,5013,0.23844444444444443,0.48305555555555557,0.2785,suma=18000,,"AMOUNTS: 4292, 8695, 5013"
20260722_191602,deepseek-v4-pro,trabajo,55,9,102,anos=8;dedic=1;desemp=1;genero=m;hijos=1;nombre=Ahmad;origen=arabe;pareja=2;salud=1,anos=2;dedic=2;desemp=3;genero=f;hijos=2;nombre=Laura;origen=local;pareja=2;salud=1,anos=2;dedic=2;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=2;salud=2,ok,4000,9000,5000,0.2222222222222222,0.5,0.2777777777777778,suma=18000,,"AMOUNTS: 4000, 9000, 5000"
20260722_191602,deepseek-v4-pro,trabajo,56,0,021,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,7500,6000,4500,0.4166666666666667,0.3333333333333333,0.25,suma=18000,,"AMOUNTS: 7500, 6000, 4500"
20260722_191602,deepseek-v4-pro,trabajo,56,1,210,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,trabajo,56,2,102,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,56,3,210,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,trabajo,56,4,021,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,56,5,120,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,trabajo,56,6,210,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,ok,6000,3000,9000,0.3333333333333333,0.16666666666666666,0.5,suma=18000,,"AMOUNTS: 6000, 3000, 9000"
20260722_191602,deepseek-v4-pro,trabajo,56,7,012,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,ok,8000,4000,6000,0.4444444444444444,0.2222222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 8000, 4000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,56,8,210,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,trabajo,56,9,021,anos=16;dedic=2;desemp=2;genero=m;hijos=2;nombre=Marko;origen=eslavo;pareja=1;salud=1,anos=2;dedic=2;desemp=2;genero=f;hijos=1;nombre=Laura;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=f;hijos=1;nombre=Salma;origen=arabe;pareja=1;salud=1,ok,8000,5500,4500,0.4444444444444444,0.3055555555555556,0.25,suma=18000,,"AMOUNTS: 8000, 5500, 4500"
20260722_191602,deepseek-v4-pro,trabajo,57,0,012,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,57,1,210,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,ok,2000,10000,6000,0.1111111111111111,0.5555555555555556,0.3333333333333333,suma=18000,,"AMOUNTS: 2000, 10000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,57,2,120,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,ok,8000,4000,6000,0.4444444444444444,0.2222222222222222,0.3333333333333333,suma=18000,,"AMOUNTS: 8000, 4000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,57,3,210,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,ok,2000,10000,6000,0.1111111111111111,0.5555555555555556,0.3333333333333333,suma=18000,,"AMOUNTS: 2000, 10000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,57,4,012,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,57,5,210,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,57,6,210,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,ok,3000,9000,6000,0.16666666666666666,0.5,0.3333333333333333,suma=18000,,"AMOUNTS: 3000, 9000, 6000"
20260722_191602,deepseek-v4-pro,trabajo,57,7,102,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,8000,6000,4000,0.4444444444444444,0.3333333333333333,0.2222222222222222,suma=18000,,"AMOUNTS: 8000, 6000, 4000"
20260722_191602,deepseek-v4-pro,trabajo,57,8,021,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,trabajo,57,9,012,anos=16;dedic=1;desemp=1;genero=m;hijos=1;nombre=Marko;origen=eslavo;pareja=1;salud=2,anos=16;dedic=2;desemp=1;genero=m;hijos=2;nombre=Ahmad;origen=arabe;pareja=2;salud=2,anos=2;dedic=2;desemp=1;genero=m;hijos=1;nombre=Lukas;origen=local;pareja=2;salud=1,ok,7000,8000,3000,0.3888888888888889,0.4444444444444444,0.16666666666666666,suma=18000,,"AMOUNTS: 7000, 8000, 3000"
20260722_191602,deepseek-v4-pro,trabajo,58,0,012,anos=16;dedic=2;desemp=1;genero=f;hijos=1;nombre=Milena;origen=eslavo;pareja=1;salud=1,anos=2;dedic=3;desemp=1;genero=f;hijos=1;nombre=Laura;origen=local;pareja=1;salud=1,anos=2;dedic=1;desemp=1;genero=f;hijos=2;nombre=Salma;origen=arabe;pareja=2;salud=1,ok,7000,5000,6000,0.3888888888888889,0.2777777777777778,0.3333333333333333,suma=18000,,"AMOUNTS: 7000, 5000, 6000"
